date,store_nbr,family,sales,onpromotion
2017-05-06,5,PRODUCE,1547.6849,1
2017-05-06,50,PERSONAL CARE,717.0,7
2017-05-06,50,PRODUCE,2501.39,2
2017-05-06,51,PERSONAL CARE,331.0,5
2017-05-06,51,PRODUCE,5842.126,2
2017-05-06,52,PERSONAL CARE,551.0,10
2017-05-06,52,PRODUCE,5350.755,2
2017-05-06,53,PERSONAL CARE,294.0,6
2017-05-06,53,PRODUCE,2316.489,1
2017-05-06,54,PERSONAL CARE,271.0,12
2017-05-06,54,PRODUCE,762.731,3
2017-05-06,6,PERSONAL CARE,421.0,7
2017-05-06,6,PRODUCE,2994.963,1
2017-05-06,7,PERSONAL CARE,191.0,4
2017-05-06,7,PRODUCE,4974.549,2
2017-05-06,8,PERSONAL CARE,465.0,8
2017-05-06,8,PRODUCE,6126.366,2
2017-05-06,9,PERSONAL CARE,662.0,22
2017-05-06,9,PRODUCE,1689.512,4
2017-05-07,1,PERSONAL CARE,69.0,5
2017-05-07,1,PRODUCE,1176.723,2
2017-05-07,10,PERSONAL CARE,263.0,16
2017-05-07,10,PRODUCE,307.394,1
2017-05-07,11,PERSONAL CARE,927.0,23
2017-05-07,11,PRODUCE,1741.804,3
2017-05-07,12,PERSONAL CARE,246.0,17
2017-05-07,12,PRODUCE,304.119,3
2017-05-07,13,PERSONAL CARE,263.0,18
2017-05-07,13,PRODUCE,220.323,2
2017-05-07,14,PERSONAL CARE,227.0,15
2017-05-07,14,PRODUCE,429.822,3
2017-05-07,15,PERSONAL CARE,197.0,16
2017-05-07,15,PRODUCE,521.477,2
2017-05-07,16,PERSONAL CARE,221.0,14
2017-05-07,16,PRODUCE,726.645,2
2017-05-07,17,PERSONAL CARE,421.0,20
2017-05-07,17,PRODUCE,1965.746,2
2017-05-07,18,PERSONAL CARE,352.0,20
2017-05-07,18,PRODUCE,2754.45,3
2017-05-07,19,PERSONAL CARE,207.0,16
2017-05-07,19,PRODUCE,567.07,1
2017-05-07,2,PERSONAL CARE,399.0,7
2017-05-07,2,PRODUCE,3623.397,2
2017-05-07,20,PERSONAL CARE,790.0,22
2017-05-07,20,PRODUCE,1781.776,3
2017-05-07,21,PERSONAL CARE,536.0,20
2017-05-07,21,PRODUCE,1921.778,2
2017-05-07,22,PERSONAL CARE,242.0,16
2017-05-07,22,PRODUCE,531.603,3
2017-05-07,23,PERSONAL CARE,232.0,5
2017-05-07,23,PRODUCE,1608.555,2
2017-05-07,24,PERSONAL CARE,405.0,4
2017-05-07,24,PRODUCE,4380.159,2
2017-05-07,25,PERSONAL CARE,100.0,1
2017-05-07,25,PRODUCE,1454.724,1
2017-05-07,26,PERSONAL CARE,218.0,5
2017-05-07,26,PRODUCE,758.849,1
2017-05-07,27,PERSONAL CARE,415.0,7
2017-05-07,27,PRODUCE,4460.472,2
2017-05-07,28,PERSONAL CARE,527.0,21
2017-05-07,28,PRODUCE,2442.491,2
2017-05-07,29,PERSONAL CARE,457.0,20
2017-05-07,29,PRODUCE,1912.356,3
2017-05-07,3,PERSONAL CARE,945.0,8
2017-05-07,3,PRODUCE,10386.822,2
2017-05-07,30,PERSONAL CARE,137.0,9
2017-05-07,30,PRODUCE,578.142,2
2017-05-07,31,PERSONAL CARE,505.0,17
2017-05-07,31,PRODUCE,1559.833,2
2017-05-07,32,PERSONAL CARE,121.0,9
2017-05-07,32,PRODUCE,296.159,1
2017-05-07,33,PERSONAL CARE,372.0,15
2017-05-07,33,PRODUCE,1595.168,3
2017-05-07,34,PERSONAL CARE,341.0,16
2017-05-07,34,PRODUCE,755.80597,2
2017-05-07,35,PERSONAL CARE,139.0,13
2017-05-07,35,PRODUCE,441.009,2
2017-05-07,36,PERSONAL CARE,353.0,16
2017-05-07,36,PRODUCE,1396.709,1
2017-05-07,37,PERSONAL CARE,280.0,5
2017-05-07,37,PRODUCE,2508.415,2
2017-05-07,38,PERSONAL CARE,571.0,6
2017-05-07,38,PRODUCE,2676.655,2
2017-05-07,39,PERSONAL CARE,541.0,20
2017-05-07,39,PRODUCE,2332.94,4
2017-05-07,4,PERSONAL CARE,318.0,6
2017-05-07,4,PRODUCE,3459.569,2
2017-05-07,40,PERSONAL CARE,377.0,15
2017-05-07,40,PRODUCE,1189.354,2
2017-05-07,41,PERSONAL CARE,574.0,8
2017-05-07,41,PRODUCE,3316.517,2
2017-05-07,42,PERSONAL CARE,412.0,7
2017-05-07,42,PRODUCE,3401.617,2
2017-05-07,43,PERSONAL CARE,370.0,21
2017-05-07,43,PRODUCE,1527.112,3
2017-05-07,44,PERSONAL CARE,900.0,8
2017-05-07,44,PRODUCE,13595.709,2
2017-05-07,45,PERSONAL CARE,1251.0,7
2017-05-07,45,PRODUCE,9764.345,2
2017-05-07,46,PERSONAL CARE,1491.0,8
2017-05-07,46,PRODUCE,5117.829,2
2017-05-07,47,PERSONAL CARE,1366.0,8
2017-05-07,47,PRODUCE,9119.906,2
2017-05-07,48,PERSONAL CARE,1567.0,7
2017-05-07,48,PRODUCE,3926.097,2
2017-05-07,49,PERSONAL CARE,834.0,7
2017-05-07,49,PRODUCE,10527.827,2
2017-05-07,5,PERSONAL CARE,259.0,4
2017-05-07,5,PRODUCE,1898.79,0
2017-05-07,50,PERSONAL CARE,790.0,5
2017-05-07,50,PRODUCE,2944.876,2
2017-05-07,51,PERSONAL CARE,457.0,6
2017-05-07,51,PRODUCE,7681.231,2
2017-05-07,52,PERSONAL CARE,659.0,7
2017-05-07,52,PRODUCE,5958.071,2
2017-05-07,53,PERSONAL CARE,418.0,5
2017-05-07,53,PRODUCE,2973.592,1
2017-05-07,54,PERSONAL CARE,408.0,13
2017-05-07,54,PRODUCE,882.034,2
2017-05-07,6,PERSONAL CARE,547.0,7
2017-05-07,6,PRODUCE,3815.156,2
2017-05-07,7,PERSONAL CARE,292.0,5
2017-05-07,7,PRODUCE,5334.581,2
2017-05-07,8,PERSONAL CARE,559.0,8
2017-05-07,8,PRODUCE,7037.109,2
2017-05-07,9,PERSONAL CARE,784.0,21
2017-05-07,9,PRODUCE,2450.018,3
2017-05-08,1,PERSONAL CARE,186.0,3
2017-05-08,1,PRODUCE,2804.137,1
2017-05-08,10,PERSONAL CARE,189.0,9
2017-05-08,10,PRODUCE,235.243,1
2017-05-08,11,PERSONAL CARE,523.0,17
2017-05-08,11,PRODUCE,1206.557,3
2017-05-08,12,PERSONAL CARE,149.0,11
2017-05-08,12,PRODUCE,275.313,3
2017-05-08,13,PERSONAL CARE,224.0,10
2017-05-08,13,PRODUCE,189.297,2
2017-05-08,14,PERSONAL CARE,249.0,11
2017-05-08,14,PRODUCE,388.658,3
2017-05-08,15,PERSONAL CARE,195.0,15
2017-05-08,15,PRODUCE,702.41,2
2017-05-08,16,PERSONAL CARE,142.0,11
2017-05-08,16,PRODUCE,515.435,2
2017-05-08,17,PERSONAL CARE,286.0,16
2017-05-08,17,PRODUCE,1149.865,2
2017-05-08,18,PERSONAL CARE,163.0,13
2017-05-08,18,PRODUCE,1494.265,3
2017-05-08,19,PERSONAL CARE,181.0,10
2017-05-08,19,PRODUCE,414.512,1
2017-05-08,2,PERSONAL CARE,231.0,4
2017-05-08,2,PRODUCE,2451.39,2
2017-05-08,20,PERSONAL CARE,402.0,17
2017-05-08,20,PRODUCE,760.881,2
2017-05-08,21,PERSONAL CARE,210.0,12
2017-05-08,21,PRODUCE,829.268,2
2017-05-08,22,PERSONAL CARE,132.0,11
2017-05-08,22,PRODUCE,363.442,2
2017-05-08,23,PERSONAL CARE,118.0,3
2017-05-08,23,PRODUCE,1273.268,1
2017-05-08,24,PERSONAL CARE,266.0,5
2017-05-08,24,PRODUCE,3557.467,2
2017-05-08,25,PERSONAL CARE,70.0,1
2017-05-08,25,PRODUCE,1141.884,1
2017-05-08,26,PERSONAL CARE,139.0,3
2017-05-08,26,PRODUCE,441.201,2
2017-05-08,27,PERSONAL CARE,203.0,5
2017-05-08,27,PRODUCE,2819.303,2
2017-05-08,28,PERSONAL CARE,200.0,14
2017-05-08,28,PRODUCE,1248.813,2
2017-05-08,29,PERSONAL CARE,267.0,11
2017-05-08,29,PRODUCE,966.636,3
2017-05-08,3,PERSONAL CARE,473.0,4
2017-05-08,3,PRODUCE,7887.358,2
2017-05-08,30,PERSONAL CARE,60.0,9
2017-05-08,30,PRODUCE,495.724,2
2017-05-08,31,PERSONAL CARE,210.0,7
2017-05-08,31,PRODUCE,1246.162,3
2017-05-08,32,PERSONAL CARE,77.0,6
2017-05-08,32,PRODUCE,160.92,2
2017-05-08,33,PERSONAL CARE,256.0,7
2017-05-08,33,PRODUCE,1145.014,2
2017-05-08,34,PERSONAL CARE,269.0,14
2017-05-08,34,PRODUCE,728.517,3
2017-05-08,35,PERSONAL CARE,68.0,4
2017-05-08,35,PRODUCE,276.181,1
2017-05-08,36,PERSONAL CARE,206.0,13
2017-05-08,36,PRODUCE,1204.965,1
2017-05-08,37,PERSONAL CARE,210.0,5
2017-05-08,37,PRODUCE,2372.585,2
2017-05-08,38,PERSONAL CARE,282.0,5
2017-05-08,38,PRODUCE,1595.713,2
2017-05-08,39,PERSONAL CARE,246.0,15
2017-05-08,39,PRODUCE,1261.504,4
2017-05-08,4,PERSONAL CARE,165.0,4
2017-05-08,4,PRODUCE,2194.287,2
2017-05-08,40,PERSONAL CARE,398.0,14
2017-05-08,40,PRODUCE,1102.248,3
2017-05-08,41,PERSONAL CARE,269.0,6
2017-05-08,41,PRODUCE,1797.792,1
2017-05-08,42,PERSONAL CARE,147.0,4
2017-05-08,42,PRODUCE,2324.027,2
2017-05-08,43,PERSONAL CARE,241.0,12
2017-05-08,43,PRODUCE,1140.188,3
2017-05-08,44,PERSONAL CARE,472.0,8
2017-05-08,44,PRODUCE,8628.924,2
2017-05-08,45,PERSONAL CARE,815.0,8
2017-05-08,45,PRODUCE,5845.859,2
2017-05-08,46,PERSONAL CARE,630.0,3
2017-05-08,46,PRODUCE,2420.246,2
2017-05-08,47,PERSONAL CARE,667.0,7
2017-05-08,47,PRODUCE,5633.494,2
2017-05-08,48,PERSONAL CARE,620.0,7
2017-05-08,48,PRODUCE,1340.443,2
2017-05-08,49,PERSONAL CARE,524.0,7
2017-05-08,49,PRODUCE,8177.153,2
2017-05-08,5,PERSONAL CARE,191.0,5
2017-05-08,5,PRODUCE,1528.017,1
2017-05-08,50,PERSONAL CARE,534.0,4
2017-05-08,50,PRODUCE,1982.782,2
2017-05-08,51,PERSONAL CARE,261.0,5
2017-05-08,51,PRODUCE,4536.012,2
2017-05-08,52,PERSONAL CARE,291.0,6
2017-05-08,52,PRODUCE,4212.734,2
2017-05-08,53,PERSONAL CARE,204.0,3
2017-05-08,53,PRODUCE,1911.608,1
2017-05-08,54,PERSONAL CARE,167.0,10
2017-05-08,54,PRODUCE,595.758,2
2017-05-08,6,PERSONAL CARE,331.0,5
2017-05-08,6,PRODUCE,2391.294,2
2017-05-08,7,PERSONAL CARE,268.0,3
2017-05-08,7,PRODUCE,6210.908,2
2017-05-08,8,PERSONAL CARE,282.0,6
2017-05-08,8,PRODUCE,4210.473,2
2017-05-08,9,PERSONAL CARE,479.0,16
2017-05-08,9,PRODUCE,1253.058,3
2017-05-09,1,PERSONAL CARE,145.0,1
2017-05-09,1,PRODUCE,2429.981,2
2017-05-09,10,PERSONAL CARE,160.0,11
2017-05-09,10,PRODUCE,274.134,63
2017-05-09,11,PERSONAL CARE,488.0,17
2017-05-09,11,PRODUCE,2096.29,142
2017-05-09,12,PERSONAL CARE,149.0,12
2017-05-09,12,PRODUCE,357.391,78
2017-05-09,13,PERSONAL CARE,204.0,11
2017-05-09,13,PRODUCE,230.9,42
2017-05-09,14,PERSONAL CARE,286.0,13
2017-05-09,14,PRODUCE,518.23,87
2017-05-09,15,PERSONAL CARE,173.0,13
2017-05-09,15,PRODUCE,1026.236,102
2017-05-09,16,PERSONAL CARE,111.0,11
2017-05-09,16,PRODUCE,1114.958,83
2017-05-09,17,PERSONAL CARE,299.0,13
2017-05-09,17,PRODUCE,2234.094,120
2017-05-09,18,PERSONAL CARE,140.0,9
2017-05-09,18,PRODUCE,3844.728,151
2017-05-09,19,PERSONAL CARE,166.0,11
2017-05-09,19,PRODUCE,505.163,73
2017-05-09,2,PERSONAL CARE,187.0,5
2017-05-09,2,PRODUCE,2058.674,2
2017-05-09,20,PERSONAL CARE,322.0,16
2017-05-09,20,PRODUCE,1289.362,111
2017-05-09,21,PERSONAL CARE,244.0,14
2017-05-09,21,PRODUCE,2171.495,121
2017-05-09,22,PERSONAL CARE,160.0,12
2017-05-09,22,PRODUCE,619.091,90
2017-05-09,23,PERSONAL CARE,145.0,3
2017-05-09,23,PRODUCE,1112.036,1
2017-05-09,24,PERSONAL CARE,259.0,3
2017-05-09,24,PRODUCE,3284.203,1
2017-05-09,25,PERSONAL CARE,59.0,0
2017-05-09,25,PRODUCE,988.856,0
2017-05-09,26,PERSONAL CARE,102.0,1
2017-05-09,26,PRODUCE,331.96,0
2017-05-09,27,PERSONAL CARE,158.0,2
2017-05-09,27,PRODUCE,2342.805,2
2017-05-09,28,PERSONAL CARE,239.0,11
2017-05-09,28,PRODUCE,3047.25,121
2017-05-09,29,PERSONAL CARE,264.0,12
2017-05-09,29,PRODUCE,2524.671,137
2017-05-09,3,PERSONAL CARE,367.0,3
2017-05-09,3,PRODUCE,6191.842,2
2017-05-09,30,PERSONAL CARE,75.0,7
2017-05-09,30,PRODUCE,1167.381,90
2017-05-09,31,PERSONAL CARE,202.0,12
2017-05-09,31,PRODUCE,2696.988,126
2017-05-09,32,PERSONAL CARE,79.0,8
2017-05-09,32,PRODUCE,477.771,68
2017-05-09,33,PERSONAL CARE,159.0,7
2017-05-09,33,PRODUCE,2197.226,111
2017-05-09,34,PERSONAL CARE,273.0,12
2017-05-09,34,PRODUCE,1318.363,108
2017-05-09,35,PERSONAL CARE,61.0,7
2017-05-09,35,PRODUCE,660.915,84
2017-05-09,36,PERSONAL CARE,217.0,13
2017-05-09,36,PRODUCE,2782.127,131
2017-05-09,37,PERSONAL CARE,198.0,3
2017-05-09,37,PRODUCE,2200.328,2
2017-05-09,38,PERSONAL CARE,194.0,3
2017-05-09,38,PRODUCE,1620.897,2
2017-05-09,39,PERSONAL CARE,272.0,13
2017-05-09,39,PRODUCE,2887.733,161
2017-05-09,4,PERSONAL CARE,171.0,2
2017-05-09,4,PRODUCE,1930.855,2
2017-05-09,40,PERSONAL CARE,258.0,11
2017-05-09,40,PRODUCE,2266.963,124
2017-05-09,41,PERSONAL CARE,229.0,3
2017-05-09,41,PRODUCE,1547.861,2
2017-05-09,42,PERSONAL CARE,130.0,4
2017-05-09,42,PRODUCE,2326.468,2
2017-05-09,43,PERSONAL CARE,199.0,12
2017-05-09,43,PRODUCE,1690.659,122
2017-05-09,44,PERSONAL CARE,413.0,6
2017-05-09,44,PRODUCE,7145.826,2
2017-05-09,45,PERSONAL CARE,509.0,4
2017-05-09,45,PRODUCE,4811.88,3
2017-05-09,46,PERSONAL CARE,535.0,3
2017-05-09,46,PRODUCE,2166.005,2
2017-05-09,47,PERSONAL CARE,511.0,6
2017-05-09,47,PRODUCE,4531.013,2
2017-05-09,48,PERSONAL CARE,521.0,5
2017-05-09,48,PRODUCE,1271.162,1
2017-05-09,49,PERSONAL CARE,352.0,5
2017-05-09,49,PRODUCE,6380.619,2
2017-05-09,5,PERSONAL CARE,138.0,4
2017-05-09,5,PRODUCE,1291.289,0
2017-05-09,50,PERSONAL CARE,380.0,2
2017-05-09,50,PRODUCE,1823.814,2
2017-05-09,51,PERSONAL CARE,202.0,4
2017-05-09,51,PRODUCE,4689.193,1
2017-05-09,52,PERSONAL CARE,276.0,4
2017-05-09,52,PRODUCE,3363.753,2
2017-05-09,53,PERSONAL CARE,175.0,2
2017-05-09,53,PRODUCE,1699.9609,0
2017-05-09,54,PERSONAL CARE,162.0,10
2017-05-09,54,PRODUCE,834.75903,66
2017-05-09,6,PERSONAL CARE,250.0,4
2017-05-09,6,PRODUCE,2067.683,1
2017-05-09,7,PERSONAL CARE,231.0,3
2017-05-09,7,PRODUCE,5562.381,2
2017-05-09,8,PERSONAL CARE,247.0,5
2017-05-09,8,PRODUCE,3631.326,2
2017-05-09,9,PERSONAL CARE,372.0,15
2017-05-09,9,PRODUCE,2047.84,141
2017-05-10,1,PERSONAL CARE,134.0,5
2017-05-10,1,PRODUCE,4264.674,213
2017-05-10,10,PERSONAL CARE,148.0,12
2017-05-10,10,PRODUCE,198.019,0
2017-05-10,11,PERSONAL CARE,437.0,22
2017-05-10,11,PRODUCE,1055.759,5
2017-05-10,12,PERSONAL CARE,160.0,17
2017-05-10,12,PRODUCE,255.692,4
2017-05-10,13,PERSONAL CARE,126.0,9
2017-05-10,13,PRODUCE,140.201,1
2017-05-10,14,PERSONAL CARE,186.0,14
2017-05-10,14,PRODUCE,321.676,3
2017-05-10,15,PERSONAL CARE,150.0,14
2017-05-10,15,PRODUCE,552.116,3
2017-05-10,16,PERSONAL CARE,120.0,14
2017-05-10,16,PRODUCE,396.362,3
2017-05-10,17,PERSONAL CARE,213.0,17
2017-05-10,17,PRODUCE,1054.977,3
2017-05-10,18,PERSONAL CARE,121.0,13
2017-05-10,18,PRODUCE,1134.699,6
2017-05-10,19,PERSONAL CARE,105.0,13
2017-05-10,19,PRODUCE,290.684,3
2017-05-10,2,PERSONAL CARE,196.0,7
2017-05-10,2,PRODUCE,3088.846,202
2017-05-10,20,PERSONAL CARE,285.0,20
2017-05-10,20,PRODUCE,791.046,5
2017-05-10,21,PERSONAL CARE,176.0,18
2017-05-10,21,PRODUCE,1043.482,6
2017-05-10,22,PERSONAL CARE,103.0,12
2017-05-10,22,PRODUCE,339.477,6
2017-05-10,23,PERSONAL CARE,108.0,6
2017-05-10,23,PRODUCE,1652.13,187
2017-05-10,24,PERSONAL CARE,249.0,9
2017-05-10,24,PRODUCE,6622.364,215
2017-05-10,25,PERSONAL CARE,70.0,5
2017-05-10,25,PRODUCE,2286.325,152
2017-05-10,26,PERSONAL CARE,91.0,7
2017-05-10,26,PRODUCE,975.23,126
2017-05-10,27,PERSONAL CARE,205.0,6
2017-05-10,27,PRODUCE,4511.681,202
2017-05-10,28,PERSONAL CARE,359.0,15
2017-05-10,28,PRODUCE,1097.877,5
2017-05-10,29,PERSONAL CARE,168.0,10
2017-05-10,29,PRODUCE,1027.884,6
2017-05-10,3,PERSONAL CARE,393.0,10
2017-05-10,3,PRODUCE,10176.411,221
2017-05-10,30,PERSONAL CARE,75.0,8
2017-05-10,30,PRODUCE,476.72,2
2017-05-10,31,PERSONAL CARE,166.0,13
2017-05-10,31,PRODUCE,895.159,4
2017-05-10,32,PERSONAL CARE,74.0,8
2017-05-10,32,PRODUCE,125.406,3
2017-05-10,33,PERSONAL CARE,172.0,13
2017-05-10,33,PRODUCE,1119.105,5
2017-05-10,34,PERSONAL CARE,279.0,18
2017-05-10,34,PRODUCE,586.105,3
2017-05-10,35,PERSONAL CARE,56.0,4
2017-05-10,35,PRODUCE,226.26,2
2017-05-10,36,PERSONAL CARE,134.0,11
2017-05-10,36,PRODUCE,970.64,4
2017-05-10,37,PERSONAL CARE,252.0,8
2017-05-10,37,PRODUCE,4211.878,210
2017-05-10,38,PERSONAL CARE,209.0,10
2017-05-10,38,PRODUCE,3405.372,183
2017-05-10,39,PERSONAL CARE,213.0,16
2017-05-10,39,PRODUCE,1265.563,8
2017-05-10,4,PERSONAL CARE,292.0,6
2017-05-10,4,PRODUCE,3037.761,195
2017-05-10,40,PERSONAL CARE,233.0,16
2017-05-10,40,PRODUCE,924.606,7
2017-05-10,41,PERSONAL CARE,245.0,10
2017-05-10,41,PRODUCE,2932.066,184
2017-05-10,42,PERSONAL CARE,162.0,10
2017-05-10,42,PRODUCE,3451.787,203
2017-05-10,43,PERSONAL CARE,217.0,18
2017-05-10,43,PRODUCE,892.789,5
2017-05-10,44,PERSONAL CARE,426.0,13
2017-05-10,44,PRODUCE,12561.871,241
2017-05-10,45,PERSONAL CARE,500.0,10
2017-05-10,45,PRODUCE,8323.259,231
2017-05-10,46,PERSONAL CARE,496.0,11
2017-05-10,46,PRODUCE,3257.678,210
2017-05-10,47,PERSONAL CARE,508.0,13
2017-05-10,47,PRODUCE,7154.588,219
2017-05-10,48,PERSONAL CARE,457.0,7
2017-05-10,48,PRODUCE,2012.9451,155
2017-05-10,49,PERSONAL CARE,483.0,10
2017-05-10,49,PRODUCE,11897.125,244
2017-05-10,5,PERSONAL CARE,181.0,7
2017-05-10,5,PRODUCE,2015.734,169
2017-05-10,50,PERSONAL CARE,367.0,10
2017-05-10,50,PRODUCE,2859.19,239
2017-05-10,51,PERSONAL CARE,256.0,8
2017-05-10,51,PRODUCE,8891.384,218
2017-05-10,52,PERSONAL CARE,268.0,8
2017-05-10,52,PRODUCE,7213.546,205
2017-05-10,53,PERSONAL CARE,164.0,5
2017-05-10,53,PRODUCE,2888.796,163
2017-05-10,54,PERSONAL CARE,134.0,10
2017-05-10,54,PRODUCE,491.495,1
2017-05-10,6,PERSONAL CARE,209.0,9
2017-05-10,6,PRODUCE,3371.155,174
2017-05-10,7,PERSONAL CARE,218.0,7
2017-05-10,7,PRODUCE,8256.35,234
2017-05-10,8,PERSONAL CARE,286.0,11
2017-05-10,8,PRODUCE,6881.134,239
2017-05-10,9,PERSONAL CARE,334.0,16
2017-05-10,9,PRODUCE,1057.194,5
2017-05-11,1,PERSONAL CARE,93.0,5
2017-05-11,1,PRODUCE,1921.447,8
2017-05-11,10,PERSONAL CARE,128.0,14
2017-05-11,10,PRODUCE,148.63,1
2017-05-11,11,PERSONAL CARE,354.0,20
2017-05-11,11,PRODUCE,1074.607,7
2017-05-11,12,PERSONAL CARE,112.0,13
2017-05-11,12,PRODUCE,270.656,2
2017-05-11,13,PERSONAL CARE,152.0,13
2017-05-11,13,PRODUCE,149.41,2
2017-05-11,14,PERSONAL CARE,226.0,17
2017-05-11,14,PRODUCE,342.01,3
2017-05-11,15,PERSONAL CARE,146.0,16
2017-05-11,15,PRODUCE,651.297,5
2017-05-11,16,PERSONAL CARE,133.0,9
2017-05-11,16,PRODUCE,458.863,1
2017-05-11,17,PERSONAL CARE,170.0,20
2017-05-11,17,PRODUCE,985.586,4
2017-05-11,18,PERSONAL CARE,128.0,18
2017-05-11,18,PRODUCE,1237.629,7
2017-05-11,19,PERSONAL CARE,121.0,12
2017-05-11,19,PRODUCE,327.106,4
2017-05-11,2,PERSONAL CARE,162.0,10
2017-05-11,2,PRODUCE,1707.976,9
2017-05-11,20,PERSONAL CARE,255.0,16
2017-05-11,20,PRODUCE,621.486,5
2017-05-11,21,PERSONAL CARE,185.0,13
2017-05-11,21,PRODUCE,924.848,5
2017-05-11,22,PERSONAL CARE,125.0,11
2017-05-11,22,PRODUCE,328.342,4
2017-05-11,23,PERSONAL CARE,119.0,7
2017-05-11,23,PRODUCE,977.492,9
2017-05-11,24,PERSONAL CARE,243.0,9
2017-05-11,24,PRODUCE,3124.395,10
2017-05-11,25,PERSONAL CARE,78.0,6
2017-05-11,25,PRODUCE,764.63,6
2017-05-11,26,PERSONAL CARE,97.0,6
2017-05-11,26,PRODUCE,362.193,3
2017-05-11,27,PERSONAL CARE,162.0,7
2017-05-11,27,PRODUCE,2031.779,8
2017-05-11,28,PERSONAL CARE,252.0,11
2017-05-11,28,PRODUCE,1317.633,5
2017-05-11,29,PERSONAL CARE,212.0,15
2017-05-11,29,PRODUCE,849.66,5
2017-05-11,3,PERSONAL CARE,293.0,8
2017-05-11,3,PRODUCE,5773.288,11
2017-05-11,30,PERSONAL CARE,75.0,8
2017-05-11,30,PRODUCE,488.638,3
2017-05-11,31,PERSONAL CARE,183.0,14
2017-05-11,31,PRODUCE,1203.068,5
2017-05-11,32,PERSONAL CARE,66.0,7
2017-05-11,32,PRODUCE,211.077,1
2017-05-11,33,PERSONAL CARE,191.0,12
2017-05-11,33,PRODUCE,1098.14,3
2017-05-11,34,PERSONAL CARE,243.0,19
2017-05-11,34,PRODUCE,683.852,4
2017-05-11,35,PERSONAL CARE,66.0,11
2017-05-11,35,PRODUCE,314.532,3
2017-05-11,36,PERSONAL CARE,198.0,14
2017-05-11,36,PRODUCE,1012.154,4
2017-05-11,37,PERSONAL CARE,188.0,8
2017-05-11,37,PRODUCE,2273.405,10
2017-05-11,38,PERSONAL CARE,210.0,7
2017-05-11,38,PRODUCE,1631.218,9
2017-05-11,39,PERSONAL CARE,196.0,17
2017-05-11,39,PRODUCE,1266.459,8
2017-05-11,4,PERSONAL CARE,121.0,8
2017-05-11,4,PRODUCE,1622.884,8
2017-05-11,40,PERSONAL CARE,254.0,15
2017-05-11,40,PRODUCE,822.483,5
2017-05-11,41,PERSONAL CARE,272.0,7
2017-05-11,41,PRODUCE,1663.235,9
2017-05-11,42,PERSONAL CARE,154.0,9
2017-05-11,42,PRODUCE,2366.392,9
2017-05-11,43,PERSONAL CARE,217.0,11
2017-05-11,43,PRODUCE,928.825,4
2017-05-11,44,PERSONAL CARE,324.0,10
2017-05-11,44,PRODUCE,5807.59,11
2017-05-11,45,PERSONAL CARE,397.0,8
2017-05-11,45,PRODUCE,3994.733,10
2017-05-11,46,PERSONAL CARE,449.0,9
2017-05-11,46,PRODUCE,1805.669,8
2017-05-11,47,PERSONAL CARE,481.0,10
2017-05-11,47,PRODUCE,4297.359,10
2017-05-11,48,PERSONAL CARE,380.0,6
2017-05-11,48,PRODUCE,1329.075,8
2017-05-11,49,PERSONAL CARE,291.0,11
2017-05-11,49,PRODUCE,6026.101,11
2017-05-11,5,PERSONAL CARE,161.0,7
2017-05-11,5,PRODUCE,1029.457,4
2017-05-11,50,PERSONAL CARE,344.0,8
2017-05-11,50,PRODUCE,1775.445,10
2017-05-11,51,PERSONAL CARE,229.0,6
2017-05-11,51,PRODUCE,4273.317,9
2017-05-11,52,PERSONAL CARE,259.0,9
2017-05-11,52,PRODUCE,3563.478,11
2017-05-11,53,PERSONAL CARE,141.0,7
2017-05-11,53,PRODUCE,1543.597,4
2017-05-11,54,PERSONAL CARE,125.0,11
2017-05-11,54,PRODUCE,527.941,3
2017-05-11,6,PERSONAL CARE,197.0,10
2017-05-11,6,PRODUCE,1791.802,5
2017-05-11,7,PERSONAL CARE,151.0,8
2017-05-11,7,PRODUCE,4276.054,10
2017-05-11,8,PERSONAL CARE,238.0,11
2017-05-11,8,PRODUCE,3392.441,10
2017-05-11,9,PERSONAL CARE,297.0,20
2017-05-11,9,PRODUCE,1041.544,4
2017-05-12,1,PERSONAL CARE,128.0,6
2017-05-12,1,PRODUCE,2734.47,8
2017-05-12,10,PERSONAL CARE,118.0,12
2017-05-12,10,PRODUCE,184.916,0
2017-05-12,11,PERSONAL CARE,259.0,20
2017-05-12,11,PRODUCE,846.552,5
2017-05-12,12,PERSONAL CARE,81.0,10
2017-05-12,12,PRODUCE,237.941,4
2017-05-12,13,PERSONAL CARE,129.0,11
2017-05-12,13,PRODUCE,191.3,1
2017-05-12,14,PERSONAL CARE,300.0,12
2017-05-12,14,PRODUCE,306.48,2
2017-05-12,15,PERSONAL CARE,117.0,13
2017-05-12,15,PRODUCE,611.779,3
2017-05-12,16,PERSONAL CARE,153.0,16
2017-05-12,16,PRODUCE,522.811,3
2017-05-12,17,PERSONAL CARE,173.0,16
2017-05-12,17,PRODUCE,929.388,4
2017-05-12,18,PERSONAL CARE,110.0,13
2017-05-12,18,PRODUCE,1039.301,7
2017-05-12,19,PERSONAL CARE,157.0,11
2017-05-12,19,PRODUCE,321.064,2
2017-05-12,2,PERSONAL CARE,168.0,7
2017-05-12,2,PRODUCE,1988.936,8
2017-05-12,20,PERSONAL CARE,193.0,19
2017-05-12,20,PRODUCE,537.196,6
2017-05-12,21,PERSONAL CARE,145.0,15
